lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,no_of_week_nights,market_segment_type,no_of_weekend_nights,no_of_adults,room_type_reserved,booking_status
2.833213344056216,0.6931471805599453,4.085135623136791,11,25,1.3862943611198906,4,1.0986122886681098,1,0,0
3.8918202981106265,0.0,4.406719247264253,5,22,1.0986122886681098,3,1.0986122886681098,1,0,1
5.934894195619588,0.0,4.51085950651685,10,14,1.0986122886681098,3,0.0,1,0,1
2.4849066497880004,0.0,4.454347296253507,2,13,1.3862943611198906,3,1.0986122886681098,2,0,1
4.394449154672439,0.0,4.293878247897177,7,15,1.0986122886681098,3,1.0986122886681098,2,0,1
4.624972813284271,0.0,4.293878247897177,7,24,1.3862943611198906,3,1.0986122886681098,2,0,0
4.219507705176107,0.6931471805599453,4.822697998516666,7,20,1.0986122886681098,4,0.0,2,2,1
1.3862943611198906,1.0986122886681098,5.017279836814924,10,30,0.0,4,1.0986122886681098,1,0,1
3.8066624897703196,0.0,4.1956970564823886,3,7,0.0,3,0.6931471805599453,1,0,0
3.295836866004329,0.0,4.641694960670463,12,21,1.6094379124341003,4,0.6931471805599453,2,0,0
5.420534999272286,0.0,4.6488042230081525,6,28,1.791759469228055,4,1.0986122886681098,2,2,0
2.8903717578961645,0.6931471805599453,4.110873864173311,1,30,0.6931471805599453,4,0.6931471805599453,2,0,1
3.58351893845611,0.0,4.605170185988092,9,26,0.0,3,0.6931471805599453,1,0,1
2.995732273553991,0.6931471805599453,4.678885223810372,4,29,1.0986122886681098,4,1.0986122886681098,2,0,1
3.912023005428146,0.0,4.110873864173311,11,9,1.0986122886681098,3,0.6931471805599453,2,2,1
3.295836866004329,0.0,4.477336814478207,2,28,0.6931471805599453,3,1.0986122886681098,2,0,1
0.0,0.0,4.382026634673881,7,20,0.6931471805599453,0,0.0,1,0,1
5.6131281063880705,0.0,4.477336814478207,7,17,1.0986122886681098,3,0.0,1,0,1
3.970291913552122,0.6931471805599453,4.754365752349944,10,31,1.791759469228055,4,0.6931471805599453,3,2,1
4.605170185988092,1.0986122886681098,4.293878247897177,12,5,0.6931471805599453,4,1.0986122886681098,2,0,1
5.337538079701318,0.6931471805599453,4.609660091260944,8,23,1.6094379124341003,4,0.0,2,0,0
2.302585092994046,1.0986122886681098,4.663439094112067,9,11,0.6931471805599453,4,0.0,2,0,1
4.820281565605037,1.0986122886681098,4.669177315962384,12,26,1.3862943611198906,4,0.6931471805599453,2,2,1
5.342334251964811,1.0986122886681098,4.397407736712184,6,11,1.0986122886681098,3,1.0986122886681098,2,0,1
0.0,0.0,4.653960350157523,4,9,0.6931471805599453,2,1.0986122886681098,1,0,1
5.231108616854587,0.0,4.394449154672439,4,22,1.0986122886681098,3,0.6931471805599453,2,0,1
2.1972245773362196,0.0,4.875197323201151,11,5,0.6931471805599453,3,0.0,2,0,1
4.770684624465665,0.0,4.343805421853684,2,29,0.6931471805599453,3,0.6931471805599453,1,0,1
1.791759469228055,0.0,4.333886259345946,9,7,0.6931471805599453,4,0.6931471805599453,2,0,1
4.07753744390572,0.6931471805599453,4.4343818650078095,3,21,1.3862943611198906,4,0.6931471805599453,2,0,0
3.332204510175204,0.0,4.941642422609304,7,8,0.6931471805599453,4,0.0,2,0,0
5.327876168789581,0.0,4.51085950651685,5,29,0.6931471805599453,3,1.0986122886681098,2,0,0
3.6635616461296463,0.0,4.844187086458591,10,2,1.0986122886681098,4,1.0986122886681098,2,0,1
5.43372200355424,0.6931471805599453,4.642947550322122,10,5,1.6094379124341003,4,0.0,2,0,0
3.4657359027997265,0.6931471805599453,4.752727750345706,5,21,0.6931471805599453,4,1.0986122886681098,2,0,1
0.0,0.0,4.364371699435161,1,30,0.6931471805599453,3,0.0,2,0,1
2.1972245773362196,0.0,4.21921354426797,11,26,1.3862943611198906,4,0.0,1,0,1
3.8501476017100584,0.0,4.384523514872469,11,22,0.6931471805599453,4,0.0,2,0,0
5.181783550292085,0.6931471805599453,4.544145484150317,8,24,1.6094379124341003,4,0.0,2,0,1
4.356708826689592,0.6931471805599453,4.566429357671661,4,16,1.0986122886681098,4,1.0986122886681098,1,0,1
4.343805421853684,0.0,4.52124495105033,10,16,1.791759469228055,3,1.0986122886681098,2,2,1
3.8501476017100584,1.0986122886681098,4.864452783918174,11,19,0.6931471805599453,4,1.0986122886681098,3,0,1
5.1647859739235145,0.0,4.571303116476514,9,22,1.3862943611198906,3,0.0,1,0,1
4.543294782270004,0.0,4.794550107149492,5,21,1.3862943611198906,4,1.0986122886681098,2,0,0
4.574710978503383,0.6931471805599453,4.520701029361642,4,8,0.6931471805599453,4,0.0,1,0,0
4.330733340286331,0.0,4.822697998516666,7,23,1.791759469228055,4,1.0986122886681098,2,0,0
2.0794415416798357,1.0986122886681098,5.267858159063328,2,29,1.0986122886681098,4,0.6931471805599453,3,2,1
3.2188758248682006,0.6931471805599453,4.781892764381564,4,15,1.0986122886681098,4,0.6931471805599453,2,0,1
5.003946305945459,0.6931471805599453,4.758749273916392,12,23,1.0986122886681098,4,1.0986122886681098,3,2,1
0.6931471805599453,0.0,4.394449154672439,1,19,1.3862943611198906,3,0.0,1,0,1
0.0,0.0,4.679070993827626,8,22,0.6931471805599453,4,1.0986122886681098,2,0,1
4.5217885770490405,0.6931471805599453,5.13167228913909,9,4,0.0,4,1.0986122886681098,3,2,1
2.0794415416798357,0.0,5.056245805348308,6,18,1.3862943611198906,4,1.0986122886681098,2,2,0
4.356708826689592,0.6931471805599453,4.892602227184663,10,6,1.3862943611198906,4,0.0,2,2,0
5.293304824724492,0.0,4.51085950651685,9,9,1.0986122886681098,4,0.6931471805599453,2,0,0
4.859812404361672,0.6931471805599453,3.7939149169478172,2,5,1.791759469228055,3,1.0986122886681098,2,0,1
1.0986122886681098,1.0986122886681098,4.584967478670572,12,18,1.0986122886681098,4,0.0,2,2,1
4.406719247264253,0.0,4.574710978503383,7,16,0.6931471805599453,3,1.0986122886681098,2,0,1
5.700443573390687,0.0,4.343805421853684,5,10,1.0986122886681098,3,0.0,1,0,0
1.6094379124341003,0.0,4.180522258463153,3,16,0.6931471805599453,3,0.0,1,0,1
1.3862943611198906,0.6931471805599453,4.395682961121367,1,16,1.0986122886681098,4,1.0986122886681098,2,0,1
4.867534450455582,0.6931471805599453,4.5591262474866845,5,12,1.0986122886681098,4,0.0,2,0,1
3.4011973816621555,0.6931471805599453,4.328098292648326,11,15,1.6094379124341003,4,0.0,2,0,0
1.9459101490553132,0.0,4.532599493153256,2,22,1.0986122886681098,4,0.6931471805599453,1,0,0
2.302585092994046,0.0,4.499809670330265,4,19,0.6931471805599453,4,0.0,2,0,0
2.1972245773362196,1.0986122886681098,4.382026634673881,1,20,1.6094379124341003,4,0.0,2,0,1
2.772588722239781,0.0,4.867534450455582,8,23,1.0986122886681098,4,0.0,2,0,0
4.330733340286331,1.0986122886681098,5.01926462079431,7,2,0.6931471805599453,4,0.6931471805599453,3,2,1
4.02535169073515,0.6931471805599453,4.44500143383527,3,5,1.9459101490553132,4,1.0986122886681098,2,2,1
4.02535169073515,1.0986122886681098,4.314817884980432,11,10,0.6931471805599453,4,0.0,1,0,1
1.0986122886681098,0.6931471805599453,5.288267030694535,5,27,0.6931471805599453,4,0.0,3,2,1
5.181783550292085,0.6931471805599453,4.293878247897177,6,30,1.3862943611198906,3,0.0,2,0,1
0.6931471805599453,0.0,4.836281906951478,5,31,0.6931471805599453,4,0.0,1,0,1
1.9459101490553132,0.6931471805599453,5.012832877639743,4,2,0.6931471805599453,4,1.0986122886681098,3,2,1
4.23410650459726,0.0,4.7063720664970585,4,23,1.3862943611198906,4,1.0986122886681098,2,0,0
4.007333185232471,0.0,4.212127597878484,10,16,1.0986122886681098,3,1.0986122886681098,1,0,1
3.091042453358316,1.0986122886681098,4.836281906951478,12,28,0.6931471805599453,4,0.6931471805599453,2,0,1
5.634789603169249,0.6931471805599453,4.403665809777363,10,10,1.0986122886681098,3,0.6931471805599453,2,0,1
4.859812404361672,1.3862943611198906,4.6179876896987055,9,16,1.0986122886681098,4,0.0,2,0,1
3.4657359027997265,0.0,4.45318382899021,3,5,0.6931471805599453,4,1.0986122886681098,2,0,0
3.8501476017100584,0.6931471805599453,4.829113417472866,3,21,1.3862943611198906,4,0.6931471805599453,3,2,0
3.9889840465642745,0.0,4.795790545596741,10,14,0.6931471805599453,3,0.0,1,0,1
0.0,0.0,4.189654742026425,11,3,1.3862943611198906,2,0.0,1,0,1
0.0,1.0986122886681098,4.59511985013459,12,21,0.6931471805599453,4,0.0,2,0,1
2.6390573296152584,1.0986122886681098,4.5217885770490405,2,12,1.0986122886681098,4,0.6931471805599453,2,0,1
4.330733340286331,0.0,4.371344786327021,3,21,0.6931471805599453,4,0.6931471805599453,2,1,1
5.811140992976701,0.0,4.316821224548606,12,10,1.3862943611198906,4,1.0986122886681098,2,0,0
5.5909869805108565,0.0,4.564348191467836,9,30,1.0986122886681098,3,0.6931471805599453,2,0,0
2.4849066497880004,0.6931471805599453,4.74493212836325,10,23,1.0986122886681098,4,0.0,2,0,1
4.882801922586371,0.0,5.107459478731796,7,25,0.6931471805599453,4,0.6931471805599453,1,0,0
4.68213122712422,0.6931471805599453,4.1705337005796475,8,9,1.6094379124341003,3,1.0986122886681098,2,0,0
0.6931471805599453,0.6931471805599453,4.330733340286331,6,17,1.0986122886681098,3,0.6931471805599453,2,0,1
3.8918202981106265,0.0,4.875197323201151,9,14,1.0986122886681098,3,0.0,2,0,1
2.8903717578961645,0.0,4.6913478822291435,3,4,0.6931471805599453,4,0.0,2,2,1
3.5553480614894135,0.0,4.22683374526818,2,9,1.6094379124341003,4,0.0,2,0,0
3.4965075614664802,0.0,5.112890994800603,4,27,0.6931471805599453,4,0.0,2,0,1
4.465908118654584,1.0986122886681098,4.948759890378168,12,8,1.3862943611198906,4,0.0,3,2,1
3.871201010907891,0.6931471805599453,4.774490930604794,9,4,1.0986122886681098,4,1.0986122886681098,2,2,1
5.771441123130016,0.6931471805599453,4.7535901911063645,8,18,1.0986122886681098,4,0.0,2,0,0
5.241747015059643,0.0,4.52124495105033,7,28,1.791759469228055,4,1.0986122886681098,2,0,0
4.48863636973214,0.6931471805599453,4.707726774313183,4,26,1.3862943611198906,4,0.0,2,2,1
0.0,0.0,4.189654742026425,1,19,0.6931471805599453,2,0.0,1,0,1
4.51085950651685,0.6931471805599453,4.851248708584797,8,20,0.6931471805599453,4,0.6931471805599453,2,0,1
1.6094379124341003,0.0,5.135798437050262,9,15,1.3862943611198906,4,1.0986122886681098,2,0,1
4.9344739331306915,0.0,4.1644923221241825,2,28,0.6931471805599453,4,1.0986122886681098,2,0,0
4.07753744390572,0.6931471805599453,4.860587297852597,9,4,1.6094379124341003,4,1.0986122886681098,2,2,0
5.247024072160486,0.0,4.293878247897177,8,8,1.3862943611198906,3,0.6931471805599453,2,0,1
5.6240175061873385,0.0,4.564348191467836,9,22,1.3862943611198906,3,0.0,2,0,0
5.480638923341991,0.0,4.517431271680085,6,15,1.0986122886681098,4,0.0,1,0,0
2.302585092994046,1.0986122886681098,5.147494476813453,8,8,1.0986122886681098,4,0.6931471805599453,2,0,1
4.007333185232471,1.0986122886681098,4.785823685681349,4,10,0.6931471805599453,4,1.0986122886681098,2,2,1
4.976733742420574,0.6931471805599453,5.185428584469419,5,27,1.0986122886681098,4,1.0986122886681098,2,4,0
4.430816798843313,0.6931471805599453,4.666265285347902,7,23,0.6931471805599453,4,0.0,2,0,1
0.6931471805599453,0.0,4.867534450455582,3,19,0.6931471805599453,4,0.0,2,0,1
5.0689042022202315,0.0,4.577798989191959,8,29,1.0986122886681098,4,0.6931471805599453,2,0,0
4.718498871295094,0.0,4.581594449459386,6,1,1.3862943611198906,3,0.0,2,0,1
3.258096538021482,0.0,5.225746673713202,9,18,0.0,4,0.6931471805599453,3,2,1
2.0794415416798357,0.6931471805599453,5.056245805348308,6,19,1.0986122886681098,4,1.0986122886681098,2,2,1
4.718498871295094,0.6931471805599453,5.054333149361975,8,11,1.0986122886681098,4,0.0,3,2,1
5.337538079701318,0.0,4.609660091260944,8,7,1.0986122886681098,4,1.0986122886681098,2,2,0
4.574710978503383,0.6931471805599453,4.23410650459726,7,23,1.0986122886681098,4,0.0,1,0,0
0.6931471805599453,0.0,0.0,11,5,1.0986122886681098,1,0.0,1,0,1
4.189654742026425,0.0,4.828153724500936,9,5,1.3862943611198906,4,0.6931471805599453,2,2,1
0.6931471805599453,1.3862943611198906,5.117993812416755,8,3,0.6931471805599453,4,0.0,2,2,1
5.552959584921617,1.0986122886681098,4.1940390562533,10,4,1.3862943611198906,4,1.0986122886681098,2,0,1
3.6109179126442243,1.0986122886681098,4.827032917402579,9,25,1.3862943611198906,4,1.0986122886681098,2,0,1
5.71042701737487,0.0,3.970291913552122,11,18,1.0986122886681098,3,0.0,2,0,0
1.6094379124341003,1.0986122886681098,5.170483995038151,8,30,1.0986122886681098,4,0.0,3,2,1
5.5134287461649825,0.0,4.51085950651685,6,6,0.6931471805599453,3,0.6931471805599453,1,0,1
3.1354942159291497,0.6931471805599453,5.043425116919247,11,17,1.3862943611198906,4,0.0,3,2,0
5.327876168789581,0.0,4.1705337005796475,12,7,1.6094379124341003,4,0.0,2,0,0
4.31748811353631,0.0,4.609660091260944,4,13,1.6094379124341003,4,0.0,2,0,1
5.198497031265826,0.6931471805599453,4.795790545596741,10,10,1.0986122886681098,3,0.6931471805599453,1,0,0
4.343805421853684,0.6931471805599453,4.25589635752967,3,14,1.0986122886681098,4,0.6931471805599453,2,1,1
1.6094379124341003,0.6931471805599453,5.0238805208462765,7,5,0.6931471805599453,4,0.0,1,0,1
4.1588830833596715,1.0986122886681098,4.908750213592645,4,25,1.6094379124341003,4,0.6931471805599453,3,2,1
4.624972813284271,0.6931471805599453,4.894850261102546,5,5,1.3862943611198906,4,1.0986122886681098,2,2,1
5.017279836814924,0.6931471805599453,4.350277936359301,8,14,1.0986122886681098,4,0.6931471805599453,2,0,1
1.6094379124341003,0.6931471805599453,0.6931471805599453,1,22,1.0986122886681098,1,0.0,2,5,1
4.04305126783455,0.6931471805599453,5.27556037942542,11,6,0.0,4,1.0986122886681098,3,2,0
2.1972245773362196,0.6931471805599453,5.0106352940962555,9,7,1.0986122886681098,4,0.0,2,0,1
1.9459101490553132,0.0,4.378144107409657,11,17,1.791759469228055,4,1.0986122886681098,2,0,0
3.091042453358316,0.0,4.204692619390966,2,25,0.6931471805599453,2,0.0,1,0,0
3.1780538303479458,0.0,4.454347296253507,10,9,0.6931471805599453,3,1.0986122886681098,2,0,1
4.584967478670572,0.6931471805599453,4.384523514872469,11,5,0.6931471805599453,4,0.6931471805599453,2,0,0
5.267858159063328,0.0,4.52124495105033,7,13,2.0794415416798357,4,1.0986122886681098,2,0,0
4.875197323201151,0.0,5.0770470596155075,6,2,1.3862943611198906,4,0.0,3,0,0
2.3978952727983707,0.6931471805599453,4.7763465316770475,9,3,1.3862943611198906,4,0.0,2,0,1
2.0794415416798357,0.6931471805599453,4.7808027546312495,12,31,1.6094379124341003,4,1.0986122886681098,2,2,1
4.330733340286331,0.0,5.020255537473246,5,9,1.9459101490553132,4,1.3862943611198906,3,2,1
1.6094379124341003,0.0,4.2626798770413155,12,16,0.6931471805599453,3,0.0,1,0,1
4.532599493153256,0.6931471805599453,4.906015244966153,8,20,1.3862943611198906,4,1.0986122886681098,2,0,0
4.787491742782046,0.6931471805599453,4.747537427275013,8,16,1.0986122886681098,4,0.0,2,0,1
4.553876891600541,0.6931471805599453,4.403665809777363,3,28,1.6094379124341003,3,0.6931471805599453,2,0,1
4.983606621708336,0.0,4.756345013785209,8,15,1.0986122886681098,4,0.6931471805599453,2,1,1
4.07753744390572,0.6931471805599453,4.454347296253507,8,24,1.6094379124341003,3,0.0,2,0,1
1.3862943611198906,0.6931471805599453,4.410371107683024,12,27,0.6931471805599453,4,1.0986122886681098,2,0,1
3.4965075614664802,0.6931471805599453,4.919980925828125,10,24,0.6931471805599453,4,0.6931471805599453,1,2,1
3.784189633918261,0.6931471805599453,4.584967478670572,11,16,0.6931471805599453,4,0.0,2,0,1
0.0,0.0,4.941642422609304,10,20,0.6931471805599453,4,0.0,1,0,1
5.0689042022202315,0.0,4.609660091260944,8,1,1.791759469228055,4,1.0986122886681098,2,0,0
5.081404364984463,0.0,4.875578929769415,8,1,1.6094379124341003,4,0.6931471805599453,3,2,0
2.1972245773362196,0.0,4.553876891600541,10,28,1.0986122886681098,0,1.0986122886681098,1,2,1
3.295836866004329,1.0986122886681098,4.804021044733257,5,22,0.0,4,1.0986122886681098,2,0,1
0.0,0.6931471805599453,4.02535169073515,3,2,1.0986122886681098,2,0.0,1,0,1
4.672828834461906,0.0,3.6805952345262387,3,10,1.3862943611198906,3,0.0,2,0,1
2.6390573296152584,0.6931471805599453,4.614625344758847,10,20,1.791759469228055,4,0.0,2,0,1
4.852030263919617,0.6931471805599453,4.460144413937834,6,29,1.3862943611198906,4,0.0,2,0,1
5.19295685089021,0.0,4.739701078945697,9,30,1.0986122886681098,4,1.0986122886681098,2,0,0
4.624972813284271,0.0,4.573473099244837,6,17,1.0986122886681098,3,0.0,2,0,0
0.6931471805599453,0.6931471805599453,4.8283137373023015,8,2,1.0986122886681098,4,0.0,2,0,1
4.3694478524670215,0.6931471805599453,4.110873864173311,2,20,1.0986122886681098,3,1.0986122886681098,2,0,1
2.6390573296152584,0.6931471805599453,5.074861266395527,7,21,0.6931471805599453,2,0.0,2,3,1
1.791759469228055,0.0,4.189654742026425,5,9,0.6931471805599453,2,0.6931471805599453,1,0,1
4.219507705176107,0.6931471805599453,4.6611723761033765,9,5,1.6094379124341003,4,0.6931471805599453,1,0,1
4.127134385045092,1.3862943611198906,5.053183797342212,11,6,1.3862943611198906,4,1.0986122886681098,1,0,1
3.912023005428146,0.0,4.350277936359301,9,2,1.3862943611198906,3,0.0,2,0,1
4.30406509320417,0.0,5.0770470596155075,4,3,0.6931471805599453,4,1.0986122886681098,2,4,0
4.624972813284271,0.0,4.650143551630823,4,11,1.0986122886681098,4,0.6931471805599453,2,2,1
3.9512437185814275,1.0986122886681098,4.919250732294404,9,26,0.6931471805599453,4,0.6931471805599453,2,0,1
3.4965075614664802,0.0,4.454347296253507,10,17,1.791759469228055,3,1.0986122886681098,2,0,1
5.0369526024136295,0.0,4.515901718229909,7,15,1.791759469228055,4,1.0986122886681098,1,0,0
0.6931471805599453,0.0,4.418840607796598,1,3,0.0,4,1.0986122886681098,1,0,1
4.356708826689592,0.0,4.951592753462473,5,1,0.0,4,1.0986122886681098,2,2,1
4.23410650459726,0.0,4.23410650459726,7,4,0.6931471805599453,4,1.0986122886681098,1,0,0
1.3862943611198906,0.0,4.941642422609304,7,8,1.0986122886681098,4,0.0,2,0,0
3.5553480614894135,0.0,5.419073755183819,9,23,1.3862943611198906,3,0.0,2,0,0
4.430816798843313,0.6931471805599453,4.577798989191959,4,25,1.0986122886681098,4,0.6931471805599453,2,0,1
3.2188758248682006,0.6931471805599453,4.123093975508087,11,3,1.6094379124341003,3,0.0,3,0,1
1.0986122886681098,0.6931471805599453,4.590462557115817,11,22,1.6094379124341003,4,0.0,2,0,1
4.5217885770490405,0.6931471805599453,3.9706692008608795,4,1,1.0986122886681098,4,1.0986122886681098,2,0,1
5.170483995038151,0.6931471805599453,4.609660091260944,7,10,1.9459101490553132,4,1.6094379124341003,2,2,1
2.9444389791664403,0.0,4.394449154672439,12,11,0.0,3,0.6931471805599453,2,0,1
5.720311776607412,0.0,3.044522437723423,12,29,1.3862943611198906,1,1.0986122886681098,1,0,1
4.382026634673881,0.0,4.350277936359301,4,2,0.6931471805599453,4,0.6931471805599453,2,0,0
4.836281906951478,1.0986122886681098,4.808519109974122,6,27,1.791759469228055,4,0.6931471805599453,3,2,1
2.3978952727983707,0.0,4.477336814478207,2,22,1.3862943611198906,3,0.6931471805599453,1,0,1
1.0986122886681098,0.0,4.330733340286331,6,30,0.6931471805599453,3,0.0,2,0,1
0.6931471805599453,0.6931471805599453,4.382026634673881,11,29,0.6931471805599453,2,0.0,1,0,1
4.672828834461906,1.0986122886681098,4.948759890378168,12,25,0.0,4,0.6931471805599453,3,2,0
4.1588830833596715,1.0986122886681098,4.98292145552874,8,9,1.0986122886681098,4,0.0,2,0,1
5.472270673671475,0.0,4.403665809777363,9,14,1.0986122886681098,4,0.6931471805599453,1,0,0
4.430816798843313,0.0,0.0,12,17,0.0,1,0.0,1,0,1
4.736198448394496,0.0,4.382026634673881,11,13,1.6094379124341003,2,1.0986122886681098,1,0,0
3.2188758248682006,0.0,4.683056724645162,9,26,0.6931471805599453,4,0.6931471805599453,2,0,0
4.709530201312334,0.6931471805599453,4.6913478822291435,10,12,0.6931471805599453,4,0.0,2,0,0
5.017279836814924,0.0,4.802544545408338,7,7,1.791759469228055,4,1.0986122886681098,2,0,0
4.290459441148391,1.0986122886681098,5.0132984115157395,5,2,0.6931471805599453,4,0.6931471805599453,2,2,1
1.9459101490553132,0.6931471805599453,5.059425458265688,7,3,1.0986122886681098,4,1.0986122886681098,1,2,1
3.8501476017100584,0.6931471805599453,4.51688527112052,10,2,1.0986122886681098,4,1.0986122886681098,2,2,1
3.6888794541139363,0.6931471805599453,5.496225157793986,10,17,1.3862943611198906,4,0.6931471805599453,3,5,1
2.833213344056216,0.6931471805599453,5.003946305945459,12,30,1.0986122886681098,4,0.0,2,2,1
2.6390573296152584,0.0,4.77912349311153,2,28,1.3862943611198906,4,1.0986122886681098,1,2,1
3.1354942159291497,0.0,4.422808628394115,2,4,1.3862943611198906,4,0.0,1,0,0
3.871201010907891,0.6931471805599453,4.785823685681349,10,4,1.3862943611198906,4,0.0,2,0,1
5.225746673713202,1.0986122886681098,4.739701078945697,10,10,1.3862943611198906,4,0.6931471805599453,2,0,0
2.5649493574615367,0.0,4.164647686064525,1,10,0.6931471805599453,4,1.0986122886681098,1,0,1
4.382026634673881,0.6931471805599453,4.844187086458591,12,27,0.6931471805599453,4,0.0,2,2,1
4.31748811353631,0.0,0.0,9,18,1.0986122886681098,4,0.0,1,0,1
4.1588830833596715,1.0986122886681098,4.980176086611547,4,13,1.6094379124341003,4,0.0,2,2,0
4.762173934797756,0.6931471805599453,4.666265285347902,7,28,0.6931471805599453,4,0.0,2,0,1
5.1298987149230735,1.0986122886681098,4.8474102329932895,7,17,1.791759469228055,4,1.0986122886681098,3,2,0
3.091042453358316,1.3862943611198906,5.209486152841421,6,28,1.6094379124341003,4,0.0,3,2,1
4.912654885736052,0.6931471805599453,4.631812116934513,5,28,0.6931471805599453,4,1.0986122886681098,2,0,1
5.501258210544727,0.6931471805599453,4.536891345234797,10,30,0.6931471805599453,4,1.0986122886681098,2,0,1
4.61512051684126,0.0,4.621338767149675,11,13,1.0986122886681098,4,1.0986122886681098,2,2,0
3.295836866004329,1.0986122886681098,4.983606621708336,4,15,1.0986122886681098,4,0.0,2,0,1
1.6094379124341003,0.6931471805599453,5.0106352940962555,9,6,1.791759469228055,4,0.0,2,0,1
1.0986122886681098,0.6931471805599453,4.382026634673881,6,13,0.0,4,0.6931471805599453,2,0,1
4.174387269895637,0.0,4.948759890378168,5,17,1.0986122886681098,2,0.0,2,0,0
1.0986122886681098,0.0,4.406719247264253,1,20,1.0986122886681098,4,0.0,2,0,1
1.0986122886681098,0.0,4.709530201312334,4,20,0.6931471805599453,2,0.0,1,2,1
3.7376696182833684,1.0986122886681098,4.932313327320786,7,17,0.6931471805599453,4,1.0986122886681098,3,0,1
2.1972245773362196,0.0,4.7318028369214575,2,28,1.0986122886681098,4,1.0986122886681098,2,2,0
4.394449154672439,0.6931471805599453,4.460144413937834,4,13,0.6931471805599453,4,0.0,2,0,1
4.143134726391533,0.0,4.330733340286331,9,21,0.6931471805599453,3,0.0,1,0,1
2.302585092994046,0.6931471805599453,4.1940390562533,11,13,1.3862943611198906,4,1.0986122886681098,2,0,1
1.791759469228055,0.6931471805599453,4.189654742026425,10,3,0.0,2,0.6931471805599453,1,0,1
3.6375861597263857,0.6931471805599453,4.350277936359301,10,19,0.6931471805599453,3,0.0,2,0,1
0.6931471805599453,1.0986122886681098,4.502583597212991,10,17,1.0986122886681098,4,1.0986122886681098,2,0,1
3.871201010907891,0.0,4.454347296253507,3,20,1.0986122886681098,3,1.0986122886681098,2,0,0
4.820281565605037,0.6931471805599453,4.970507503005476,9,20,1.791759469228055,4,0.6931471805599453,2,2,0
4.700480365792417,0.0,4.6913478822291435,10,11,0.6931471805599453,4,0.0,2,0,0
1.6094379124341003,0.6931471805599453,4.941642422609304,7,16,0.6931471805599453,4,0.0,2,0,1
4.04305126783455,0.0,5.225746673713202,9,25,1.0986122886681098,3,1.0986122886681098,2,0,1
2.3978952727983707,0.0,4.709530201312334,9,26,1.3862943611198906,0,0.6931471805599453,1,2,1
2.8903717578961645,0.0,5.181783550292085,6,16,1.0986122886681098,4,0.0,3,2,0
0.6931471805599453,0.0,4.189654742026425,3,2,0.6931471805599453,2,0.0,1,0,1
5.209486152841421,0.6931471805599453,4.5591262474866845,8,3,0.6931471805599453,4,0.0,2,0,0
1.3862943611198906,0.6931471805599453,4.574710978503383,12,5,0.0,4,0.6931471805599453,1,0,1
1.0986122886681098,0.6931471805599453,4.442651256490317,12,8,0.6931471805599453,4,0.0,2,0,1
3.784189633918261,0.0,4.8154311114712876,11,1,1.6094379124341003,4,0.0,3,2,1
4.770684624465665,0.0,4.666265285347902,5,6,1.0986122886681098,4,0.6931471805599453,2,0,0
3.044522437723423,0.6931471805599453,5.081404364984463,7,5,0.6931471805599453,4,0.0,2,0,1
4.6443908991413725,1.0986122886681098,4.609660091260944,5,1,1.0986122886681098,4,1.0986122886681098,2,0,1
0.0,0.0,4.624972813284271,1,19,1.3862943611198906,4,0.0,2,2,1
2.0794415416798357,1.0986122886681098,4.718498871295094,2,23,1.6094379124341003,4,0.0,2,0,1
4.127134385045092,0.0,5.549465114271844,7,10,0.6931471805599453,4,1.0986122886681098,4,5,0
4.68213122712422,0.6931471805599453,4.852811208902689,8,20,0.6931471805599453,4,1.0986122886681098,2,0,1
5.241747015059643,0.6931471805599453,4.639571612705423,9,6,0.0,4,1.0986122886681098,2,0,0
1.3862943611198906,0.0,5.0369526024136295,8,11,0.6931471805599453,4,0.0,2,4,1
4.1588830833596715,0.0,4.502583597212991,9,6,0.0,4,0.6931471805599453,2,0,1
4.59511985013459,0.6931471805599453,4.461299815568389,4,8,1.0986122886681098,4,0.0,2,0,0
4.663439094112067,0.0,4.2626798770413155,10,12,1.3862943611198906,3,0.0,1,0,1
4.248495242049359,1.0986122886681098,4.932313327320786,7,27,1.3862943611198906,4,0.0,3,2,1
4.04305126783455,1.0986122886681098,4.670489652108734,12,30,1.6094379124341003,4,0.6931471805599453,2,2,1
3.4657359027997265,1.0986122886681098,4.837075242970874,9,11,0.0,4,0.6931471805599453,2,0,1
4.204692619390966,0.6931471805599453,4.897093252697127,9,1,1.3862943611198906,4,0.0,2,0,1
1.791759469228055,0.6931471805599453,4.663439094112067,12,20,0.6931471805599453,4,0.0,2,0,1
4.787491742782046,0.0,0.0,6,7,0.0,4,0.0,1,0,1
3.9318256327243257,0.0,4.28123898086119,12,31,1.3862943611198906,3,0.0,2,0,1
0.6931471805599453,0.6931471805599453,4.5031374604229395,1,9,0.6931471805599453,4,0.6931471805599453,2,2,1
4.8283137373023015,0.6931471805599453,4.785823685681349,7,16,0.6931471805599453,4,1.0986122886681098,2,2,0
3.58351893845611,1.0986122886681098,4.921439715291784,6,9,1.3862943611198906,4,0.0,2,2,1
2.833213344056216,0.0,3.784189633918261,1,31,1.0986122886681098,3,1.0986122886681098,1,0,1
5.3230099791384085,1.0986122886681098,5.13167228913909,9,12,0.6931471805599453,4,0.6931471805599453,3,2,0
